y,x,shift,latitude,offense,address,method,longitude,severity
142615,393705,DAY,38.95141380860310,THEFT F/AUTO,3700 - 3748 BLOCK OF CUMBERLAND STREET NW,OTHERS,-77.072617593738,1
141458.4243847040,402524.7114562960,DAY,38.94101271470440,THEFT F/AUTO,4200 - 4399 BLOCK OF EASTERN AVENUE NE,OTHERS,-76.97087789562680,1
132622,402451,DAY,38.86141551552930,BURGLARY,2301 - 2399 BLOCK OF 24TH STREET SE,OTHERS,-76.97174892581960,1.5
136119,406152,DAY,38.892902815904,THEFT/OTHER,200 - 229 BLOCK OF 51ST STREET NE,OTHERS,-76.92908419605090,1.2
136674,402530,DAY,38.89791444395540,THEFT/OTHER,2500 - 2525 BLOCK OF BENNING ROAD NE,OTHERS,-76.97083133118510,1.2
141156,397162,DAY,38.938289144438,BURGLARY,3800  - 3899 BLOCK OF 14TH STREET NW,OTHERS,-77.03272950731970,1.5
145936,397221,DAY,38.98135104934070,THEFT F/AUTO,1310  - 1399 BLOCK OF HEMLOCK STREET NW,OTHERS,-77.03207088672920,1
136963,398508,DAY,38.90052379217540,THEFT/OTHER,400 - 457 BLOCK OF MASSACHUSETTS AVENUE NW,OTHERS,-77.01718969937970,1.2
136276,398098,DAY,38.89433605787370,THEFT/OTHER,320 - 399 BLOCK OF 7TH STREET NW,OTHERS,-77.02191416179390,1.2
138793,396749,DAY,38.91700278370140,THEFT/OTHER,1600 - 1699 BLOCK OF U STREET NW,OTHERS,-77.03748236343440,1.2
140006,398107,DAY,38.92793430240870,THEFT F/AUTO,500 - 699 BLOCK OF HOBART PLACE NW,OTHERS,-77.02182173087380,1
137290,406607,DAY,38.90344667858630,THEFT/OTHER,946 - 1299 BLOCK OF DIVISION AVENUE NE,OTHERS,-76.92382907960070,1.2
137857.35001336,397921.03999602,DAY,38.90857426245480,THEFT F/AUTO,9TH STREET NW AND O STREET NW,OTHERS,-77.023969533189,1
137532.03999706,398357.91001243,DAY,38.90564468179610,THEFT F/AUTO,M STREET NW AND 5TH STREET NW,OTHERS,-77.01893182823810,1
137105,397831,EVENING,38.90180499260870,THEFT/OTHER,900 - 999 BLOCK OF NEW YORK AVENUE NW,OTHERS,-77.024995945218,1.2
136594,399272,EVENING,38.897204356645,MOTOR VEHICLE THEFT,1 - 57 BLOCK OF MASSACHUSETTS AVENUE NE,OTHERS,-77.00838789319710,1
136609,398315,EVENING,38.89733331293060,THEFT F/AUTO,500 - 599 BLOCK OF F STREET NW,OTHERS,-77.01941471090230,1
140526,401770,EVENING,38.93261816536350,THEFT/OTHER,3400 - 3499 BLOCK OF 18TH STREET NE,OTHERS,-76.97957608470590,1.2
136610,398185,EVENING,38.89734305292140,THEFT/OTHER,600 - 699 BLOCK OF F STREET NW,OTHERS,-77.02091678117020,1.2
143462,392587,EVENING,38.95903400317640,THEFT/OTHER,4350 - 4399 BLOCK OF JENIFER STREET NW,OTHERS,-77.08552294161720,1.2
143559,392607,EVENING,38.95991229992680,THEFT/OTHER,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.08528827644360,1.2
136474,397328,EVENING,38.89550156790980,THEFT F/AUTO,1300 - 1399 BLOCK OF PENNSYLVANIA AVENUE NW,OTHERS,-77.031362200731,1
138264,397228,EVENING,38.91223721595020,THEFT/OTHER,1618 - 1699 BLOCK OF 14TH STREET NW,OTHERS,-77.03195160286570,1.2
134650.75,401575.23,EVENING,38.87968907788890,THEFT F/AUTO,800 - 899 BLOCK OF KENTUCKY AVENUE SE,OTHERS,-76.98184561371680,1
138602,398397,EVENING,38.915288905431,THEFT F/AUTO,1821 - 1899 BLOCK OF 5TH STREET NW,OTHERS,-77.01847419964310,1
141425,400497,EVENING,38.94072298972820,BURGLARY,728 - 828 BLOCK OF TAYLOR STREET NE,OTHERS,-76.99425781490560,1.5
137321.65625287,396385.31250660,EVENING,38.90374357275750,THEFT/OTHER,18TH STREET NW AND L STREET NW,OTHERS,-77.04167300287890,1.2
136227,406495,EVENING,38.89387387478280,ROBBERY,270 - 325 BLOCK OF 53RD STREET NE,OTHERS,-76.92512020375830,1.2
138305,396309,EVENING,38.91260768380360,THEFT F/AUTO,1800 - 1899 BLOCK OF R STREET NW,OTHERS,-77.04254828233170,1
135159,400233,EVENING,38.88427116699610,THEFT F/AUTO,600 - 699 BLOCK OF D STREET SE,OTHERS,-76.99731336696580,1
140445.78,397000.79,EVENING,38.931889021427,THEFT F/AUTO,1400 - 1599 BLOCK OF MONROE STREET NW,OTHERS,-77.03459093544230,1
136610,399640,EVENING,38.89734111196480,THEFT/OTHER,100 - 199 BLOCK OF F STREET NE,OTHERS,-77.00414091789740,1.2
137566,401191,EVENING,38.905957448466,ROBBERY,1200 - 1299 BLOCK OF PENN STREET NE,GUN,-76.98626633652190,1.2
138793,396544,EVENING,38.917004343045,THEFT/OTHER,1700 - 1780 BLOCK OF U STREET NW,OTHERS,-77.03984816773820,1.2
135520,405711,EVENING,38.88750884590120,ASSAULT W/DANGEROUS WEAPON,4600 - 4899 BLOCK OF B STREET SE,GUN,-76.93416802858470,3
140084,397294,EVENING,38.928636894853,THEFT/OTHER,1300 - 1399 BLOCK OF IRVING STREET NW,OTHERS,-77.03120170626740,1.2
129240,400297,EVENING,38.830956136440,ROBBERY,520 - 799 BLOCK OF ATLANTIC STREET SE,OTHERS,-76.996569757598,1.2
137376,396504,EVENING,38.90423828694750,THEFT/OTHER,1100 - 1129 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.04029850198360,1.2
137467,400857,EVENING,38.90506823561150,BURGLARY,1100 - 1199 BLOCK OF NEAL STREET NE,OTHERS,-76.99011714315870,1.5
136474,397328,EVENING,38.89550156790980,THEFT/OTHER,1300 - 1399 BLOCK OF PENNSYLVANIA AVENUE NW,OTHERS,-77.031362200731,1.2
144888.65,397654.08,MIDNIGHT,38.97191358303080,SEX ABUSE,6658  - 6799 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02707150993820,1
146152,397834,EVENING,38.983296478982,ROBBERY,7600  - 7799 BLOCK OF EASTERN AVENUE NW,OTHERS,-77.02499256334530,1.2
136399,402062,MIDNIGHT,38.89544584515790,THEFT/OTHER,400 - 499 BLOCK OF 20TH STREET NE,OTHERS,-76.97622080013660,1.2
138712,397921,MIDNIGHT,38.91628053619590,THEFT/OTHER,1900 - 1999 BLOCK OF 9TH STREET NW,OTHERS,-77.02396658837020,1.2
138634,397329,MIDNIGHT,38.91557250436050,ROBBERY,1300 - 1399 BLOCK OF T STREET NW,GUN,-77.03078861063590,1.2
137709,398186,EVENING,38.90723955250910,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF N STREET NW,GUN,-77.02090897581540,3
135335,406127,MIDNIGHT,38.885834834637,BURGLARY,5000 - 5099 BLOCK OF BASS PLACE SE,OTHERS,-76.92937876209130,1.5
136808.06,407169.79,MIDNIGHT,38.89909510773590,ROBBERY,708 - 799 BLOCK OF EASTERN AVENUE NE,GUN,-76.91734631545670,1.2
135998,403992,MIDNIGHT,38.89182535177280,ASSAULT W/DANGEROUS WEAPON,42 - 223 BLOCK OF 35TH STREET NE,OTHERS,-76.95397953830150,3
142276,392316,MIDNIGHT,38.94835084717490,BURGLARY,4500 - 4521 BLOCK OF 45TH STREET NW,OTHERS,-77.08863534722380,1.5
145199,397679,MIDNIGHT,38.97471422078880,ASSAULT W/DANGEROUS WEAPON,6900  - 7099 BLOCK OF GEORGIA AVENUE NW,KNIFE,-77.02677552709150,3
139989,397686,MIDNIGHT,38.92777880191190,THEFT/OTHER,900 - 1099 BLOCK OF COLUMBIA ROAD NW,OTHERS,-77.02667924989710,1.2
134072,402357,MIDNIGHT,38.87447580718810,THEFT/OTHER,2201 - 2318 BLOCK OF PENNSYLVANIA AVENUE SE,OTHERS,-76.97283034755890,1.2
137710.25001323,396231.84373846,MIDNIGHT,38.90724351628440,THEFT F/AUTO,N STREET NW AND 19TH STREET NW,OTHERS,-77.04344444513710,1
140253,401924,MIDNIGHT,38.93015680411420,BURGLARY,1800 - 1999 BLOCK OF JACKSON STREET NE,OTHERS,-76.97780462464660,1.5
137185,398477,MIDNIGHT,38.90252111412610,BURGLARY,400 - 499 BLOCK OF K STREET NW,OTHERS,-77.01755183293410,1.5
137618,404085,MIDNIGHT,38.90641151532720,ASSAULT W/DANGEROUS WEAPON,3500 - 3721 BLOCK OF HAYES STREET NE,KNIFE,-76.95289989954160,3
135377,401418,MIDNIGHT,38.886238170571,THEFT F/AUTO,201 - 299 BLOCK OF 15TH STREET SE,OTHERS,-76.98364995148040,1
137855,405096,MIDNIGHT,38.90854639093270,MOTOR VEHICLE THEFT,4300 - 4399 BLOCK OF ORD STREET NE,OTHERS,-76.94123909690270,1
137572,405041,MIDNIGHT,38.90599731533130,MOTOR VEHICLE THEFT,1200 - 1217 BLOCK OF 42ND PLACE NE,OTHERS,-76.94187514631180,1
143158.44000228,397916.89999602,MIDNIGHT,38.95632808327040,ROBBERY,8TH STREET NW AND KENNEDY STREET NW,OTHERS,-77.02403335641790,1.2
140028,401734,MIDNIGHT,38.92813031316050,THEFT/OTHER,1700 - 1799 BLOCK OF HAMLIN STREET NE,OTHERS,-76.98000111884470,1.2
140238,398127,MIDNIGHT,38.93002616477030,ROBBERY,500 - 699 BLOCK OF KENYON STREET NW,KNIFE,-77.02159286341240,1.2
139695,397200,DAY,38.92512885440530,BURGLARY,2701 - 2798 BLOCK OF 14TH STREET NW,OTHERS,-77.03227982111030,1.5
133240,403930,DAY,38.86697533158110,THEFT F/AUTO,3400 - 3798 BLOCK OF PENNSYLVANIA AVENUE SE,OTHERS,-76.95470835601520,1
136180,405735,DAY,38.89345645020490,ROBBERY,4700 - 4899 BLOCK OF CLAY STREET NE,OTHERS,-76.93389037292490,1.2
131528,403074,DAY,38.85156167264790,BURGLARY,3000 - 3099 BLOCK OF 30TH STREET SE,OTHERS,-76.96458466319070,1.5
137710,395996,DAY,38.90724301485090,THEFT F/AUTO,2008 - 2099 BLOCK OF N STREET NW,OTHERS,-77.04616126747170,1
135898,401605,DAY,38.89092802228970,THEFT F/AUTO,1600 - 1699 BLOCK OF A STREET NE,OTHERS,-76.98148811147380,1
135045,400331,DAY,38.88402223994680,THEFT F/AUTO,400 - 499 BLOCK OF 7TH STREET SE,OTHERS,-76.99617890064320,1
136856,402399,DAY,38.89955473490760,MOTOR VEHICLE THEFT,660 - 734 BLOCK OF 24TH STREET NE,OTHERS,-76.97233465609030,1
144885,397104,DAY,38.97188464757450,MOTOR VEHICLE THEFT,6707  - 6799 BLOCK OF 14TH STREET NW,OTHERS,-77.03341493929020,1
127996,399051,DAY,38.81974829677630,THEFT/OTHER,4686 - 4699 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,OTHERS,-77.01092427624620,1.2
143395,398236,DAY,38.95846788541010,ROBBERY,500  - 561 BLOCK OF MISSOURI AVENUE NW,OTHERS,-77.02034283758720,1.2
139963.23,393819.34,DAY,38.92752544373270,THEFT F/AUTO,3600 - 3609 BLOCK OF GARFIELD STREET NW,OTHERS,-77.07127935176160,1
140085,396929,DAY,38.92864758440740,ROBBERY,1452 - 1499 BLOCK OF IRVING STREET NW,OTHERS,-77.03541707385990,1.2
145076,398356,DAY,38.97361016807520,THEFT F/AUTO,400  - 499 BLOCK OF BUTTERNUT STREET NW,OTHERS,-77.01896430994620,1
138305.54,396567.99,DAY,38.91260746856880,THEFT/OTHER,1700 - 1749 BLOCK OF R STREET NW,OTHERS,-77.039571868160,1.2
140142,403459,DAY,38.92915087434430,THEFT/OTHER,3100 - 3199 BLOCK OF BLADENSBURG ROAD NE,OTHERS,-76.96009673856610,1.2
139467,403572,DAY,38.92307197361740,BURGLARY,3234 - 3275 BLOCK OF ROBERT CLIFTON WEAVER WAY NE,OTHERS,-76.95880162834120,1.5
135922,405734,DAY,38.891125535567,THEFT F/AUTO,100 - 199 BLOCK OF 48TH PLACE NE,OTHERS,-76.93390014160620,1
136594,399272,DAY,38.897204356645,THEFT/OTHER,1 - 57 BLOCK OF MASSACHUSETTS AVENUE NE,OTHERS,-77.00838789319710,1.2
132569.15999246,399956.98002991,DAY,38.86093868177850,THEFT/OTHER,FIRTH STERLING AVENUE SE AND EATON ROAD SE,OTHERS,-77.00049567109320,1.2
129045.87000519,399333.59001334,DAY,38.82919907403770,ROBBERY,SOUTH CAPITOL STREET AND CHESAPEAKE STREET SE,GUN,-77.007674885428,1.2
137710,395597,DAY,38.90724453324340,THEFT/OTHER,2300 - 2399 BLOCK OF N STREET NW,OTHERS,-77.05075387584860,1.2
137651,405569,DAY,38.90670884849980,THEFT/OTHER,4600 - 4701 BLOCK OF MINNESOTA AVENUE NE,OTHERS,-76.935782497505,1.2
143386,397655,DAY,38.95838157860640,ROBBERY,900  - 999 BLOCK OF MADISON STREET NW,OTHERS,-77.02704814080560,1.2
143925,397586,DAY,38.96323639035390,THEFT F/AUTO,6000  - 6099 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02784751899620,1
142547,397712,DAY,38.95082064037010,THEFT/OTHER,900  - 999 BLOCK OF FARRAGUT STREET NW,OTHERS,-77.02639011898250,1.2
138483,401211,DAY,38.91421412032950,THEFT F/AUTO,1300 - 1399 BLOCK OF OKIE STREET NE,OTHERS,-76.98602965593910,1
132413,400946,DAY,38.85953926203130,MOTOR VEHICLE THEFT,1408 - 1419 BLOCK OF HOWARD ROAD SE,OTHERS,-76.98909673922190,1
141888,394459,DAY,38.94370321445280,THEFT/OTHER,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.06323999138870,1.2
137425,398843,DAY,38.90468693859360,MOTOR VEHICLE THEFT,100 - 199 BLOCK OF PIERCE STREET NW,OTHERS,-77.01333691007530,1
138441,395407,EVENING,38.91382694529070,THEFT/OTHER,2400 - 2422 BLOCK OF MASSACHUSETTS AVENUE NW,OTHERS,-77.05295072537380,1.2
141220,398438,DAY,38.93887427522530,THEFT/OTHER,400  - 499 BLOCK OF RANDOLPH STREET NW,OTHERS,-77.01800878163110,1.2
139534,398154,EVENING,38.92368265637810,THEFT F/AUTO,2390 - 2699 BLOCK OF 6TH STREET NW,OTHERS,-77.02128476742030,1
137192.3949727450,402195.9637119910,DAY,38.90258383079560,BURGLARY,1920 - 2099 BLOCK OF I STREET NE,OTHERS,-76.97468358954640,1.5
136718,397497,EVENING,38.89831426645560,THEFT/OTHER,1200 - 1299 BLOCK OF G STREET NW,OTHERS,-77.028849082442,1.2
144181,397603,EVENING,38.96554335879150,THEFT F/AUTO,6200  - 6299 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.027654222499,1
135773,400233,EVENING,38.88980603728420,THEFT F/AUTO,600 - 699 BLOCK OF EAST CAPITOL STREET,OTHERS,-76.99730947705310,1
130962.5076069640,402462.2288642380,EVENING,38.84646182112270,ASSAULT W/DANGEROUS WEAPON,3400 - 3499 BLOCK OF 23RD STREET SE,OTHERS,-76.97163623789750,3
129046,400660,EVENING,38.82920349746980,ROBBERY,808 - 899 BLOCK OF CHESAPEAKE STREET SE,OTHERS,-76.99239427037110,1.2
134967,400846,EVENING,38.88254601068470,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,OTHERS,-76.99024250407990,1.2
138741,396387,EVENING,38.91653527973340,THEFT/OTHER,1924 - 1937 BLOCK OF 18TH STREET NW,OTHERS,-77.04165479248610,1.2
136990.30,396980.01,EVENING,38.90076084267170,THEFT/OTHER,800 - 899 BLOCK OF VERMONT AVENUE NW,OTHERS,-77.034815399267,1.2
143979.55,399159.87,EVENING,38.96372692117850,MOTOR VEHICLE THEFT,6000  - 6129 BLOCK OF KANSAS AVENUE NW,OTHERS,-77.00969384072660,1
138975,397655,EVENING,38.91864716566810,THEFT/OTHER,2100 - 2199 BLOCK OF 11TH STREET NW,OTHERS,-77.02703503086390,1.2
134906,400331,EVENING,38.88199707285230,THEFT F/AUTO,500 - 599 BLOCK OF 7TH STREET SE,OTHERS,-76.99618261051610,1
144310,398165,EVENING,38.96670848759980,BURGLARY,500  - 699 BLOCK OF SOMERSET PLACE NW,OTHERS,-77.02117115029120,1.5
134967,400846,EVENING,38.88254601068470,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,OTHERS,-76.99024250407990,1.2
134967,400846,EVENING,38.88254601068470,THEFT/OTHER,500 - 503 BLOCK OF 12TH STREET SE,OTHERS,-76.99024250407990,1.2
138595,398312,EVENING,38.91522334603570,THEFT F/AUTO,500 - 599 BLOCK OF FLORIDA AVENUE NW,OTHERS,-77.01945325047650,1
132500,402965,EVENING,38.860312927877,THEFT/OTHER,2800 - 2999 BLOCK OF ALABAMA AVENUE SE,OTHERS,-76.965837435261,1.2
143853,399358,EVENING,38.96259312998470,THEFT F/AUTO,5900  - 5999 BLOCK OF SLIGO MILL ROAD NE,OTHERS,-77.00740333052530,1
138713,397564,EVENING,38.91628556528920,THEFT F/AUTO,1900 - 1999 BLOCK OF 12TH STREET NW,OTHERS,-77.02808136523870,1
138718,398491,EVENING,38.91632998350210,ROBBERY,1900 - 1919 BLOCK OF 4TH STREET NW,GUN,-77.017397835473,1.2
139988,401116,EVENING,38.927778253205,BURGLARY,1300 - 1399 BLOCK OF HAMLIN STREET NE,OTHERS,-76.98712740250560,1.5
140889,396839,EVENING,38.93588435942150,THEFT/OTHER,3517 - 3648 BLOCK OF 16TH STREET NW,OTHERS,-77.03645007781880,1.2
138141,395679,EVENING,38.91112717456590,THEFT/OTHER,2202 - 2299 BLOCK OF Q STREET NW,OTHERS,-77.049812793509,1.2
139306,396326,EVENING,38.92162337838890,THEFT/OTHER,2400 - 2499 BLOCK OF 18TH STREET NW,OTHERS,-77.04236546430810,1.2
142980,397923,EVENING,38.954722374956,ROBBERY,5300  - 5399 BLOCK OF 8TH STREET NW,OTHERS,-77.02396059307880,1.2
136770,404647,EVENING,38.89876992534170,ROBBERY,4122 - 4131 BLOCK OF MINNESOTA AVENUE NE,GUN,-76.94642629600540,1.2
130650,400086,EVENING,38.84365043845950,THEFT/OTHER,3100 - 3119 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,OTHERS,-76.998998690373,1.2
129657,400748,EVENING,38.83470530743480,BURGLARY,4000 - 4016 BLOCK OF WHEELER ROAD SE,OTHERS,-76.99138338843990,1.5
135308,403685,EVENING,38.88560974077730,BURGLARY,300 - 319 BLOCK OF 34TH STREET SE,OTHERS,-76.95751818566730,1.5
144615,397633,EVENING,38.96945220698490,THEFT/OTHER,6500  - 6599 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02730886411790,1.2
130690.33000671,399942.75001390,EVENING,38.84401336878980,THEFT/OTHER,ESTHER PLACE SE AND RALEIGH STREET SE,OTHERS,-77.00065947129960,1.2
144562,397528,EVENING,38.96897817523960,ROBBERY,1200  - 1299 BLOCK OF UNDERWOOD STREET NW,OTHERS,-77.02851696797440,1.2
137753.7525092660,399214.7917732240,EVENING,38.90764312832890,MOTOR VEHICLE THEFT,1200 - 1499 BLOCK OF NORTH CAPITOL STREET,OTHERS,-77.00905300185260,1
139476,397217,EVENING,38.92316077018750,MOTOR VEHICLE THEFT,2511 - 2598 BLOCK OF 14TH STREET NW,OTHERS,-77.03208600091620,1
134586.30607433,401257.59471912,EVENING,38.87910905347530,ROBBERY,14TH STREET SE AND IVES PLACE SE,GUN,-76.98550645005460,1.2
136582,400790,EVENING,38.89708816336630,THEFT/OTHER,1100 - 1199 BLOCK OF MARYLAND AVENUE NE,OTHERS,-76.99088731045070,1.2
137479,394449,EVENING,38.90515142619560,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,OTHERS,-77.063995895916,1.2
135527,401897,EVENING,38.88758879681560,ROBBERY,1800 - 1899 BLOCK OF INDEPENDENCE AVENUE SE,OTHERS,-76.97812571854370,1.2
140120.06,397855.87,EVENING,38.92895733809370,THEFT F/AUTO,700 - 999 BLOCK OF IRVING STREET NW,OTHERS,-77.02472798242930,1
134282,402887,EVENING,38.87636957554380,THEFT F/AUTO,2900 - 2943 BLOCK OF NELSON PLACE SE,OTHERS,-76.96671963584130,1
139950,397044,EVENING,38.92742591445460,ROBBERY,1400 - 1499 BLOCK OF COLUMBIA ROAD NW,GUN,-77.03407925890230,1.2
145832,397798,EVENING,38.98041709295920,MOTOR VEHICLE THEFT,7400  - 7499 BLOCK OF 9TH STREET NW,OTHERS,-77.02540772919610,1
138386,397833,EVENING,38.91333958004540,MOTOR VEHICLE THEFT,900 - 999 BLOCK OF FRENCH STREET NW,OTHERS,-77.02498068930780,1
137709,397497,MIDNIGHT,38.90724244490890,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF N STREET NW,OTHERS,-77.02885557587610,1
133852,399140,MIDNIGHT,38.87249564844980,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF CARROLLSBURG PLACE SW,GUN,-77.009899867899,3
128163,399372,MIDNIGHT,38.82125291003680,BURGLARY,4700 - 4799 BLOCK OF SOUTH CAPITOL TERRACE SW,OTHERS,-77.00722780672350,1.5
135278,401897,MIDNIGHT,38.88534734549940,ROBBERY,1800 - 1899 BLOCK OF C STREET SE,GUN,-76.97813514765050,1.2
137618,404085,MIDNIGHT,38.90641151532720,ASSAULT W/DANGEROUS WEAPON,3500 - 3721 BLOCK OF HAYES STREET NE,KNIFE,-76.95289989954160,3
137417.11372495,405074.14816266,MIDNIGHT,38.904596273709,ROBBERY,LANE PLACE NE AND KENILWORTH AVENUE NE,GUN,-76.94150046821370,1.2
136609,401297,MIDNIGHT,38.89733400398150,ROBBERY,1400 - 1425 BLOCK OF F STREET NE,OTHERS,-76.98503944857950,1.2
145832,397704,MIDNIGHT,38.98041739284880,THEFT/OTHER,7400  - 7599 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02649214084030,1.2
132181,400366,MIDNIGHT,38.85744576318960,THEFT/OTHER,2632 - 2672 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,OTHERS,-76.99578063312140,1.2
133380.3684092080,402355.1110401380,MIDNIGHT,38.86824323047890,ASSAULT W/DANGEROUS WEAPON,2238 - 2351 BLOCK OF S STREET SE,GUN,-76.97286190668230,3
136234,406673,MIDNIGHT,38.89393020102660,MOTOR VEHICLE THEFT,300 - 399 BLOCK OF 54TH STREET NE,OTHERS,-76.92307740669350,1
137622,396106,MIDNIGHT,38.90645068466150,THEFT F/AUTO,1200 - 1299 BLOCK OF 20TH STREET NW,OTHERS,-77.04489207747860,1
145658,397708,MIDNIGHT,38.97884745134120,ASSAULT W/DANGEROUS WEAPON,7300  - 7399 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02644193105970,3
143540,397376,MIDNIGHT,38.95976607930590,ROBBERY,5729  - 5799 BLOCK OF COLORADO AVENUE NW,GUN,-77.03026853685920,1.2
134783,401138,MIDNIGHT,38.88088534563430,ROBBERY,1310 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE,GUN,-76.98688166488970,1.2
142500.49001767,398300.71999638,MIDNIGHT,38.95040191972280,MOTOR VEHICLE THEFT,5TH STREET NW AND KANSAS AVENUE NW,OTHERS,-77.019603478737,1
132578,402520,MIDNIGHT,38.86102161754750,ROBBERY,2300 - 2399 BLOCK OF SKYLAND PLACE SE,GUN,-76.97095696693470,1.2
138545,398274,MIDNIGHT,38.91477643361770,ROBBERY,1800 - 1841 BLOCK OF 6TH STREET NW,GUN,-77.01989923353630,1.2
141376,397424,MIDNIGHT,38.94027375873010,ROBBERY,4000  - 4099 BLOCK OF 13TH STREET NW,GUN,-77.02970440370980,1.2
135177,403586,MIDNIGHT,38.884426655419,THEFT/OTHER,3300 - 3399 BLOCK OF D STREET SE,OTHERS,-76.958659156901,1.2
137163.63999672,401906.39001572,DAY,38.90232547150840,ROBBERY,18TH STREET NE AND MARYLAND AVENUE NE,GUN,-76.97802205159290,1.2
136220,406577,DAY,38.89380832139350,ROBBERY,5300 - 5399 BLOCK OF CLAY TERRACE NE,GUN,-76.92418530167710,1.2
137709.911125,396474.624875,MIDNIGHT,38.90724147075810,ROBBERY,N STREET NW AND ST MATTHEWS COURT NW,GUN,-77.04064533168540,1.2
134296,405846,DAY,38.87648123938380,MOTOR VEHICLE THEFT,4600 - 4699 BLOCK OF HILLSIDE ROAD SE,OTHERS,-76.93262130598450,1
139187,404377,DAY,38.92055198646620,THEFT/OTHER,1800 - 2199 BLOCK OF 33RD PLACE NE,OTHERS,-76.94951540821330,1.2
134091,398556,DAY,38.87465301816690,MOTOR VEHICLE THEFT,300 - 399 BLOCK OF N STREET SW,OTHERS,-77.01664044037180,1
144380,399497,DAY,38.96733849507640,THEFT F/AUTO,100  - 199 BLOCK OF TUCKERMAN STREET NE,OTHERS,-77.00580323692110,1
136667,395763,DAY,38.89784467876270,BURGLARY,600 - 699 BLOCK OF 22ND STREET NW,OTHERS,-77.04884163516110,1.5
136969.17001254,405274.98000285,DAY,38.90055985664720,THEFT F/AUTO,NANNIE HELEN BURROUGHS AVENUE NE AND HUNT PLACE NE,OTHERS,-76.93918853154670,1
133904,398739,DAY,38.87296650633770,MOTOR VEHICLE THEFT,200 - 299 BLOCK OF O STREET SW,OTHERS,-77.01452885786650,1
139302,397655,DAY,38.92159568045940,THEFT/OTHER,2300 - 2499 BLOCK OF 11TH STREET NW,OTHERS,-77.027036494611,1.2
143180,398529,DAY,38.95652732483140,THEFT/OTHER,300  - 399 BLOCK OF KENNEDY STREET NW,OTHERS,-77.01696045993390,1.2
139908,397184,DAY,38.92704901444140,ROBBERY,2900 - 2999 BLOCK OF 14TH STREET NW,OTHERS,-77.03246970910630,1.2
130741,402049,DAY,38.8444748116,MOTOR VEHICLE THEFT,3500 - 3599 BLOCK OF 19TH STREET SE,OTHERS,-76.976394790659,1
142564,398193,DAY,38.95098255828430,MOTOR VEHICLE THEFT,500  - 699 BLOCK OF FARRAGUT STREET NW,OTHERS,-77.02084484376230,1
137583,396547,DAY,38.90610282292340,THEFT/OTHER,1700 - 1799 BLOCK OF RHODE ISLAND AVENUE NW,OTHERS,-77.03980944993770,1.2
139306,396326,DAY,38.92162337838890,THEFT/OTHER,2400 - 2499 BLOCK OF 18TH STREET NW,OTHERS,-77.04236546430810,1.2
143053,393930,DAY,38.95536218592840,THEFT/OTHER,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.07002183484490,1.2
132785,403894,DAY,38.86287743712720,MOTOR VEHICLE THEFT,3600 - 3699 BLOCK OF SUITLAND ROAD SE,OTHERS,-76.95512982432380,1
143129,400063,DAY,38.95607021223950,ROBBERY,400  - 498 BLOCK OF KENNEDY STREET NE,GUN,-76.99926265362630,1.2
138824,402158,DAY,38.91728676208080,THEFT/OTHER,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,OTHERS,-76.97511248407980,1.2
138824,402158,DAY,38.91728676208080,THEFT F/AUTO,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,OTHERS,-76.97511248407980,1
137977,397115,DAY,38.90965190892850,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,OTHERS,-77.03325434455320,1.2
141258,397162,DAY,38.93920979217520,THEFT/OTHER,3900  - 3999 BLOCK OF 14TH STREET NW,OTHERS,-77.03272935323670,1.2
140371,399171,DAY,38.93122421628150,ASSAULT W/DANGEROUS WEAPON,1 - 51 BLOCK OF IRVING STREET NW,GUN,-77.00955140112460,3
136885,397496,DAY,38.89981469708070,THEFT/OTHER,1200 - 1299 BLOCK OF H STREET NW,OTHERS,-77.02885672142260,1.2
138433.45654190,398457.99727652,DAY,38.91376513204910,THEFT F/AUTO,NEW JERSEY AVENUE NW AND RHODE ISLAND AVENUE NW,OTHERS,-77.01777993578510,1
